Term	Type	Overlap	P.value	Adjusted.P.value	Genes
SIX5	ENCODE	105/1094	0.00973694975324155	0.0506321387168561	ZNF331;ZNF691;ZNF570;THYN1;ZFYVE1;SCAMP4;ZNF449;ZNF569;KAT7;FBXO9;RALBP1;RPS7;LMTK3;FBXO15;RPGRIP1L;OSCAR;RAB30;ZFYVE19;CRYZL1;TCEANC2;ZNF436;SUCLG1;TBC1D23;ZNF155;EXD2;RNASEH2C;ZCCHC7;TMED10;TMEM161A;RETSAT;LMAN2L;GLO1;ABCB8;CREBL2;ARPP19;NTHL1;TMEM127;RDH10;ARSK;ZNF549;ZNF546;LTA4H;ZNF268;KIAA0319L;VTI1B;LHPP;WDTC1;TBC1D8B;KLHDC3;CDK19;ACBD5;ZNF140;ZNF260;FAM78A;ZNF32;KLHL24;NMT1;CNIH4;INVS;ACADVL;SPEF1;FASTKD1;ARV1;ACP6;SUFU;ACP2;JARID2;CEP290;ZNF485;ZNF484;SSR2;JOSD2;LRRC41;RBL2;FAM189B;CLDN12;EXOC4;R3HCC1L;ZNF233;CLDND1;WBP2;ZFP14;FAM168A;CNPY4;ORMDL3;RPS3;ZNF226;ZNF224;ZNF222;ZNF189;ZNF582;FBXL19;ZNF181;ZFC3H1;CTNS;NR1H3;GATB;AP2B1;KBTBD4;APLF;NUCB1;CEP162;TAF6;GALM;LAMTOR2
SIX5	hg19	131/1334	0.00185877781983261	0.00967999688415915	ZNF331;ZNF691;CMAS;THYN1;CCNC;ZFYVE1;ALKBH3;SCAMP4;RGS5;ZNF449;PAPOLA;ZNF569;KAT7;SAMD13;FBXO9;TLE4;RALBP1;RPS7;TBC1D2B;RPGRIP1L;THAP6;RAB30;CRYZL1;TCEANC2;YME1L1;SUCLG1;TBC1D23;STAMBP;ISCU;ZNF155;EXD2;TMED10;TMEM161A;RETSAT;COX16;FAM149B1;LMAN2L;ARL6;GLO1;SUPT4H1;ABCB8;CREBL2;ARPP19;ZMAT2;NTHL1;XRRA1;ARSK;ZNF549;ZKSCAN5;ZNF546;ZNF302;RAB6A;ZNF268;NDUFV1;KIAA0319L;VTI1B;LHPP;WDTC1;TBC1D8B;KLHDC3;ACBD5;ZNF140;ZNF260;PCIF1;ZNF32;WDR53;RFXANK;KLHL24;SUPT5H;PTRHD1;COPS5;CCPG1;NMT1;TAB3;STRN;NDUFAF1;CNIH4;LGMN;INVS;ARF4;ACADVL;SPEF1;FASTKD1;GFM2;CHM;ARV1;ACP6;SDF4;ACP2;CEP290;ZNF485;ZNF484;TMEM150A;SSR2;KIAA1143;LRRC41;COQ10A;RBL2;FAM189B;CLDN12;EXOC4;ZNF513;ZNF358;ZNF233;CLDND1;ATF6B;NDUFB5;STX16;WBP2;VPS4B;ADAM22;OVCA2;ERLEC1;ZFP14;FAM168A;ORMDL3;RPS3;ZNF226;ZNF224;ZNF222;ZNF582;ZFC3H1;CTNS;AP2B1;WDR11;KBTBD4;APLF;ZNF613;NUCB1;GALM;LAMTOR2
SIX5	hg19	176/1839	0.00106004526704526	0.00703249543015392	ZNF331;RPL30;AHCYL1;CMAS;KDM1A;TMEM167A;NDUFA12;ZBTB26;NDUFA10;THYN1;ZFYVE1;ALKBH3;ALKBH2;SCAMP4;RGS5;KRTCAP2;STK16;ZNF449;ZNF569;KAT7;ACAD11;ZNF285;RPS7;STX8;ATG13;RINT1;THAP6;CRYZL1;TIPRL;SPNS1;YME1L1;SUCLG1;TBC1D23;STAMBP;ZNF155;EXD2;EXD3;RAB5B;TMED10;TMEM161A;RETSAT;COX16;FAM149B1;FAM114A2;COX18;GLO1;GLT8D1;KLHL12;COX7A2;ZNF23;LIAS;ZBTB4;OSGEP;NCSTN;ZMAT2;NTHL1;XRRA1;ARSK;ZNF549;S100A13;ZNF425;ZNF546;FOPNL;ZNF268;NDUFV1;ZKSCAN1;VTI1B;LHPP;NEK9;OST4;CD164;KLHDC3;ACBD5;NEK4;XRCC4;ZNF140;STK11IP;ERLIN1;ZNF32;XRCC1;WDR53;RFXANK;SUPT5H;COPS5;GGCX;CCPG1;CHMP2A;TAB3;NDUFAF1;LGMN;INVS;SPEF1;FASTKD1;GFM2;COX4I1;SRP54;CHM;ZBTB8OS;ADAR;COIL;ARV1;RSRC1;ACP6;TCP11L1;SDF4;ACP2;SDF2;COA5;ZNF485;ZNF484;SPHK2;ACTR6;STRADA;LRRC49;SSR2;KIAA1143;WDR31;AP3B1;COMMD6;LRRC41;COMMD4;COPZ1;COQ10A;SUMF1;RBL2;NME7;ZNF517;NDUFS4;CLDN12;EXOC4;ZNF512;ITGB3BP;ZNF233;RNFT2;RNASEK;NDUFB7;CLDND1;STX16;SSNA1;VPS4B;NDUFB3;SRBD1;GBA;STYXL1;ERLEC1;RECQL5;CNPY4;ORMDL3;RPS3;YKT6;ZNF224;ZNF222;ZNF582;CHURC1;TAF12;AGK;NDUFA2;GATC;ZFC3H1;CTNS;AP2B1;WDR11;ALDH4A1;FIG4;KBTBD4;GLB1L;NEURL2;KIAA0586;GLOD4;CDK2AP2;AGGF1;RAD1;GALM;LAMTOR2;CEP41;CLUAP1
SLC30A9	EnrichR	42/299	0.000102336559418103	0.0251601741083651	SCARB2;APP;ARF4;OAT;NDUFB5;GLO1;CLTC;ADD3;ARPP19;TM9SF3;ALCAM;YWHAQ;LAMP2;ARL6IP5;PAPOLA;NPTN;CPNE3;ACADM;RAB6A;GLUL;FDFT1;CTSB;OSBPL8;SACM1L;AGL;GALNT1;LANCL1;SCAMP1;ITFG1;RAB11A;TM9SF2;RAB10;RCN2;CCNG1;TAX1BP1;PDCD4;RAB18;CD47;STT3B;YPEL5;ITM2C;PAFAH1B1
SLC30A9	human tf ARCHS4 coexpression	36/299	0.00480273468543567	0.267094019280358	ACSS2;STXBP3;ANAPC16;TMEM167A;ZNF518A;KLHL12;OMA1;NREP;ZC3H6;FNBP1L;FAM117B;ZDHHC4;TMEM144;ALKBH2;ERLEC1;AKAP11;YWHAQ;FCHO1;RAVER2;CEP70;PAPOLA;RAB6A;ZNF224;PCMTD1;APPL1;NPM1;AGK;CIDEB;NR1H3;TM9SF2;CNOT7;RCN2;RAB18;ZNF436;EXOC5;FAM50B
SMARCA1	human tf ARCHS4 coexpression	35/299	0.00826196268065267	0.296742159613442	ITGB1;FKBP10;ACSS3;FAM114A1;FNBP1L;ADH5;FGD1;CNN3;TCEAL8;LMAN1;LAPTM4B;LAPTM4A;SALL2;SCRN1;ADAMTS9;WLS;TCEAL9;STARD4;FNDC3B;CTPS2;ADGRA3;LAMB1;CDC42BPA;NIPSNAP1;ALDH3A2;ABI2;SCD;CCNG1;TAB3;CPE;RHOU;OBSL1;PAM;LGR4;PCYOX1
SMARCB1	hg19	185/2000	0.00362397091377134	0.0162270375928782	SCARB2;RB1;GALNT11;RPL30;ISCA1;ACAA2;CHPF;WDSUB1;KDM1B;RFESD;ZBTB26;SYAP1;KLHL32;F11R;ALKBH2;NUB1;RNF114;OPHN1;FAM162A;STK16;WDR91;ZNF326;ARFIP1;ACAD11;XYLB;STARD4;ALG6;FAM24B;TINF2;LZTFL1;ALDH3A2;ADAM17;ZFYVE16;THAP8;CD109;ZNF318;ERP29;TCTA;RELL2;OPTN;LLGL2;COPB2;EXD3;RAB5B;TMED10;FAM149B1;ARL3;STXBP1;ARL1;GLT8D1;ARL2;ABCB8;CREBL2;KLHL12;CD99L2;IQGAP1;RTF1;RPAP2;NCSTN;NTHL1;COBLL1;S100A13;AMZ2;ZNF425;ZBED5;NDUFV1;VTI1B;ZBED3;FDFT1;NEK9;OST4;CD164;CDK19;ABCA5;LRBA;PCIF1;GLMN;ARPC5;AP4B1;PTRHD1;GGCX;TDP2;NOXA1;CHMP2B;CRYL1;STRN;PYROXD2;FBXL2;NIT1;NIT2;RGL2;ARF4;SPEF2;LDB1;GFM2;KCNC4;CITED4;ETFA;LDB3;LRRC1;GLI4;AKAP11;AIFM1;ZMYM4;TCTN1;NPTN;ANXA6;QSOX1;AP3S1;CEP290;PCMTD1;OFD1;CERS5;TMEM150A;ZER1;LRRC49;ITGA2;GAA;ANXA4;AKTIP;ROM1;LIX1L;KIAA1143;AKR1A1;ABHD14B;ZDHHC13;AP3B1;NUDT16L1;KIF27;ITFG1;SUMF1;IQCH;FAM189B;FCHSD2;PCCA;PACS2;RABEP2;PCCB;TLCD2;RAPGEF3;RNFT2;RGS16;GBA;AMIGO2;ZDHHC23;COX5B;STYXL1;ADD1;PAPSS1;ERLEC1;NT5DC1;NFS1;FAM168A;FAM120B;CTNNA1;ANO10;STOM;STAT6;RBBP7;SPTSSA;YKT6;CDKN2D;NQO1;YTHDF3;AGL;STAT3;NDUFA2;YIPF5;CTNS;FBXL15;LYSMD3;ALDH4A1;TM9SF2;RAB10;KBTBD4;ABCB10;GLB1L;ABI2;NEURL2;LPCAT3;GLOD4;APLF;TAF6;YPEL3;FAM50B
SMARCC1	hg19	202/2000	2.06243828623688e-05	0.000764977109804224	APP;ISCA1;AHCYL1;CCNC;ACCS;F11R;FNBP1L;ANTXR1;ALKBH2;ALCAM;OPHN1;NIPAL3;KIF21A;ARFIP1;ACAD11;XYLB;WLS;STARD4;ARL14;ESCO1;SCAF11;ARRDC1;GLCE;FNDC3B;SCAMP1;ATG13;ZFYVE16;THAP8;ZFYVE19;CD109;CRYZL1;TCEANC2;TMEM126B;RETSAT;STXBP3;TEX264;SUPT4H1;ABCB8;RPAP3;NCSTN;XRRA1;ARSK;S100A13;STK38L;ZBED5;ZBED3;ABCA5;JUP;LNPEP;PARP14;FA2H;ALDH6A1;TDP2;ANP32E;ARF4;SPEF2;CLTC;ARHGAP1;LRRC1;ZMYM3;AIFM2;TCTN3;NNT;PCF11;TCP11L1;ANXA6;AP3S1;TIMP4;APPL1;OFD1;PARP4;LRRC49;ANXA4;ANXA5;AKR1A1;JOSD2;WDR35;COPZ1;ITFG1;AFTPH;RILPL2;NME7;TMEM106C;TAX1BP1;CRELD1;RAPGEF3;CD63;ASAH1;AMIGO2;NPL;LIMA1;CTNNA1;STAT6;PAIP1;LMLN;NQO1;YIPF1;AGL;STAT3;KAZALD1;AGMAT;KBTBD4;KITLG;LRG1;KLHL7;AGGF1;RAD1;LAMTOR2;FRK;FRYL;LGR4;ANKRD13C;ZNF691;SYAP1;CIB2;PAPOLA;ZNF687;OSR2;S100A2;CHD1L;LZTFL1;ALDH3A2;ACAP2;RAB30;TMEM138;SCNN1A;TIPRL;ERP29;ZNF436;FKBP9;COPB2;RAB5B;ABHD4;FAM149B1;ARL1;ARL2;CREBL2;KLHL12;ZNF425;RAB6A;NEK9;CD164;OSBPL8;NEK7;TMEM132A;ARPC5;KLHL24;SUPT5H;AP4B1;TDRD3;TFCP2;AMACR;CHMP2B;LCN2;TAB3;NIT2;KLHDC9;LMBR1L;COX4I1;ADAR;LDB3;SPR;YWHAQ;ACP6;RNPEP;NPTN;CEP290;PAAF1;CERS5;ITGA2;IQCE;ABHD14B;ARAP3;CTPS2;ABHD14A;ARAP1;IQCG;IQCH;ACTA2;PCCA;RP2;NOS1AP;NDUFS2;ITGA5;ITGB3BP;RALB;RBM4B;ZBTB41;RNFT1;FAM168A;STOM;CHURC1;TAF12;FBXL17;ZFC3H1;LAMB1;RSPH1;GLB1;CDK2AP2;GALM;RBM45;FAM50B
SMC3	ENCODE	113/1181	0.00821059570386551	0.0468793497136215	APP;AHCYL1;LPGAT1;CHPF;TESK2;CIB2;SPATA20;JADE2;LZIC;COX6A1;SAT1;ANTXR1;TM7SF2;ALKBH2;NIPAL3;NUDT17;ARHGEF40;KIFAP3;XYLB;CDK5RAP3;LMO1;ARRDC3;TINF2;COG1;CHD1L;SCO2;RUFY4;LACTB2;SPNS1;FAM8A1;OPTN;ISCU;NLRX1;NYAP1;STXBP3;RRAD;TEX264;YTHDC2;ARL2;AK3;ABCB8;OMA1;FBXO43;TMEM127;CEP70;SCAP;LRRC4C;SCN3A;CTSA;LRRN3;VTA1;NEK7;KLHL24;ARHGAP27;SYT8;COL1A1;EXT2;NSFL1C;GGCX;FES;NOXA1;SCN2A;ITM2C;CDS2;KLHDC9;PCDHGB7;SPEF2;WDR41;RND2;ARHGAP4;COIL;FAM102B;KCNT1;SPR;TCTN3;SUFU;GATAD1;SCRN2;STPG1;ARHGEF12;ATMIN;ABHD14B;ABHD14A;RAP2C;AFTPH;GJD3;PACS1;ZNF638;TMEM106C;ZMYND10;TLR6;RAPGEF3;ACSS2;RBM4B;NRXN2;FAM214B;RASIP1;STAT6;RILP;SVIL;NR1H3;FBXL15;SUOX;KAZALD1;GALNS;FAM167A;NEURL2;LPCAT3;R3HCC1;TCEA2;CLUAP1;FAM50B;YPEL2
SMC3	hg19	188/2000	0.00165482173930934	0.00882571594298314	ANKRD13C;ZNF331;GHDC;ZNF691;CHPF;ZBTB26;SAT2;OGDHL;SPATA20;ZFYVE1;ABHD10;FAM162A;FPGT;OSBP;STK16;WDR91;ZNF449;KIF21A;NUDT16;KIFAP3;WLS;ZNF441;LMO1;RPS7;ESCO1;SACM1L;NSMCE1;TALDO1;RNASE4;SYTL4;ACAP2;ADAM17;RALGAPB;THAP8;XRN1;RUFY4;TMEM138;RFX5;CRYZL1;ANAPC4;TMEM126B;RELL2;FAM8A1;ASF1A;EXD3;RWDD2B;NLRX1;ARL6;FAM114A2;COX18;GLO1;RPN1;ARL2;COPS7A;WDR61;ZBTB5;LIAS;KRCC1;ZBTB4;OAZ2;OSGEP;FAM171A2;ZMAT2;COBLL1;LDHD;VPS8;S100A13;AMZ2;FOPNL;ZBED5;NDUFV1;ZKSCAN1;ZBED3;LHPP;WDTC1;TBC1D8B;KLHDC3;XRCC6;ACBD5;TMEM120A;VTA1;TMEM132A;XRCC1;RASSF9;KLHL24;SUPT5H;ACADSB;COPS4;ABTB1;SCCPDH;ARL2BP;CPD;ANP32E;FGFR1OP;CSPG4;NDUFAF1;SCN2A;NIT2;OR2A14;ABCD4;FKBP10;LRRK2;SPIN3;ETFA;ADAR;ZC3H6;WDR45;COIL;SCPEP1;TCTN2;GATAD1;TIMP2;SDF4;ACP2;ERMAP;COA5;OFD1;CDADC1;ZER1;EXOC7;STRADA;GAA;ITGA1;IQCE;WDR31;ABHD14A;WIPI2;NUDT16L1;TMC4;WDR35;COQ10A;ITFG1;FCHSD1;FAM189B;RCN2;FCHSD2;RILPL2;NME7;TMBIM1;TMEM106C;ITGA5;GLCCI1;EXOC1;RNFT2;CD63;ZNF197;KDM3B;ATF6B;CDNF;NDUFB3;SRBD1;NTN4;PARN;PBXIP1;SAMHD1;FAM117B;TM9SF3;NFS1;RECQL5;OS9;TIFA;ORMDL3;TAF9B;YKT6;RILP;RNF20;LMLN;NDUFA8;NQO1;TAF12;STAT2;RNF26;NDUFA2;YIPF5;GATC;ZFC3H1;FBXL15;AP2B1;SUOX;RANBP6;LRRC20;TM9SF2;TEF;LPCAT3;RAB18;COPG2;ACTR10;CLUAP1
SMC3	hg19	188/2000	0.00165482173930934	0.00882571594298314	CD86;ANKRD13C;OTUD5;TMEM167A;RFESD;CEP19;NDUFA10;THYN1;OGDHL;ACCS;ANTXR1;ALKBH2;ALCAM;RASSF4;CREB3L4;FAM162A;NIPAL3;PAPOLA;ZNF569;ZNF326;ARFIP1;XYLB;FADS1;RARS2;RPS7;ESCO1;IST1;SCAF11;NHLRC4;STX8;FNDC3B;FRMD4B;LZTFL1;ALDH3A2;ADAM17;RAB30;THAP5;NEIL2;RUFY4;ZFYVE19;ERP29;TBC1D23;STAMBP;FAM161B;KCTD18;STEAP2;ASF1A;SRSF9;ZNF397;EXD2;ZNF671;EXD3;NLRX1;ABCB6;RETSAT;COX16;ANAPC16;FAM149B1;YTHDC2;GLO1;RPN1;FUT11;ARL2;COPS7A;WDR61;IQGAP1;NTPCR;FBXO43;KRCC1;ARPP19;GLG1;WDR66;TMEM123;ZMAT2;ZKSCAN3;STK38L;FOPNL;ARSG;SCN3A;NDUFV1;KIAA0319L;VTI1B;LHPP;APOBEC3C;ABCA5;XRCC4;FAM78A;VTA1;NEK7;TCEANC;KLHDC8B;KLHL24;PARP14;AP4B1;EXT2;FA2H;TDP2;NOXA1;WDR5B;PXMP4;PYROXD2;NDUFAF1;SCN2A;RAD9B;NIT2;CNIH4;CDS2;LRRC36;LMBR1L;ARF4;ZNF253;ACADVL;PCDHGB7;SPEF2;SPEF1;NGLY1;CLTC;WDR41;LSP1;COIL;ARV1;KCNT1;YWHAQ;TCTN3;KYNU;TCTN1;SCRN2;ACP2;CEP290;COA5;CD52;TMEM150A;ANXA4;AKR1A1;WDR31;COMMD6;TCTE3;COQ10A;ITFG1;SUMF1;ANO3;ACTA2;FAM189B;AFTPH;RILPL2;ADORA2B;ZNF638;TMBIM1;RBM12B;TMEM106C;EXOC5;ZNF512;ZNF233;RNASEL;KDM3A;NDUFB7;ACSS2;KDM3B;RGS14;RGS16;NDUFB3;ADAM22;OVCA2;CRYZ;PBLD;NFS1;OS9;FAM120B;TIFA;ORMDL3;TAF9B;YKT6;TAF12;YIPF5;SUOX;ALDH4A1;RSPH3;KBTBD4;LRG1;NEURL2;ASB8;XPNPEP3;R3HCC1;RAB3GAP2;ZNF579;RBM45;CLUAP1;FAM50B
SMC3	hg19	195/2000	0.000214409573219004	0.00269166479610319	ACSM3;TESK2;ACSM5;SPATA20;ALKBH7;ZDHHC1;LIPA;ALKBH2;KRTCAP2;ALCAM;CREB3L4;ARFIP1;KAT7;KIFAP3;KCTD19;ESCO1;ARRDC3;FNDC3B;FLT3LG;RUFY4;ALPK1;KCTD18;ALDH7A1;NGEF;ASF1A;ZNF155;EXD2;EXD3;NLRX1;RETSAT;AASDH;ZNF391;RPN1;AGAP2;SUPT4H1;OMA1;ZBTB5;LIAS;NTHL1;ARSK;LDHD;SCAP;SCN3A;ZBED5;TMEM184C;ZNF260;LARP7;PARP10;EXT2;ALDH6A1;ANP32E;NDUFAF1;SCN2A;CDS2;LRRC36;FKBP10;SPEF2;SPEF1;FASTKD1;WDR41;ZBTB8OS;KHK;COIL;SULT1C2;ARV1;KCNT1;ZMYM3;TCTN3;PCF11;ANXA9;PARP2;LRRC49;SSR2;ROM1;KIAA1143;AKR1A1;TET1;WDR31;COMMD6;COPZ1;COQ10A;ANO3;TLR1;KAT2B;VSNL1;NME7;TMEM106C;EXOC4;EXOC5;TLR6;RAPGEF3;ASAH1;STX16;SSNA1;PBLD;NRAS;RECQL5;SPP1;STAT6;ZNF226;PAIP2;ZNF224;SVIL;STAT2;GATC;AGMAT;WDR11;LRG1;R3HCC1;NUCB1;ZNF579;FRK;ANKRD13C;ZNF331;ZNF572;KDM1A;NDUFA12;CIB2;SAT1;LAPTM4A;FAM162A;PAPOLA;ZNF569;NUDT17;FADS1;RARS2;LMO1;RAB2B;RPS7;IST1;ZCRB1;THOC5;LZTFL1;SPOCD1;ADAM17;RAB30;TMEM135;TIPRL;TBC1D23;NUPR1;ZNF555;FAM8A1;STEAP2;XPR1;TMED10;COX16;COX15;CREBL2;ZMAT2;COBLL1;ZKSCAN3;ZNF425;LRRC4C;NDUFV1;ZKSCAN1;KLHDC3;GCKR;ACBD5;VTA1;TDRD7;COPS4;COPS5;AMACR;NOXA1;CPE;PYROXD2;RAD9B;PCDHGB7;FSD1L;OPA3;KYNU;GATAD1;SCRN2;ITGA1;ARNT;TMBIM1;NDUFS4;ITGB3BP;CHMP5;NDUFB7;KDM3B;NDUFB6;WBP2;VPS4B;NDUFA2;ZNF181;TEF;NEURL2;SCD;ASB8;APLF;GALM;RBM45;CLUAP1;FAM50B
SOHLH1	human tf ARCHS4 coexpression	35/299	0.00826196268065267	0.296742159613442	NYAP1;THRA;CLSTN3;WBP2;STXBP1;RASGRF1;AGAP2;STMN3;NRXN2;AK5;NDRG2;KCNT1;EXTL1;RIMS3;SV2A;SCN1B;GABRA1;KCNH3;IQSEC2;GABRA5;FBXO2;APLP1;ADAM11;LMTK3;FAM189A1;RNF208;RUNDC3A;TMEM130;CLIP3;OLFM1;VSNL1;TEF;SCN4B;NGEF;CDK5R2
SOX11	Human	48/390	0.000792440300866727	0.0166412463182013	ARF4;OAT;RNASEK;FASTKD1;NDUFB5;GLO1;COPB1;RPN1;CLTC;NDUFB3;AK3;ETFA;CCNC;COX7A2;COX6A1;ADD3;JCHAIN;TMEM123;NRAS;COMMD8;STS;RAD21;CREG1;NPTN;AMZ2;LTA4H;AP3S1;RBBP7;LBR;OSBPL9;NDUFA8;PARP4;NEK7;ERLIN1;TALDO1;ARPC5;RANBP6;TM9SF2;TMEM135;TDP2;CCNG1;YME1L1;NDUFS2;STUB1;LCP1;ITM2B;EXOC1;SRSF9
SOX2	Human	40/336	0.0037514011177012	0.0505274922956583	LGALS3BP;ITGB1;APP;CD63;ZNF395;TMED10;CD82;COX4I1;RPN1;CD99L2;COX6A1;FAM160B2;LAPTM4B;TMEM123;LAPTM4A;OS9;LAMP2;RPS3;SDF4;S1PR5;GLUL;NDUFV1;FADS1;CTSB;CHID1;NXPE3;NQO1;GALNT2;RNF26;TMEM132A;KREMEN1;TAPBP;ALDH3A2;KITLG;FAM234A;FAT2;NUCB1;ITM2B;CDS2;NECTIN1
SP140	Human	45/403	0.00721769101190246	0.0772077271906596	WASHC4;SCARB2;CD63;ASAH1;RBM47;CD83;RPN1;CLTC;GBA;IQGAP1;LSP1;SCPEP1;GM2A;CREG1;KYNU;LAMP2;CTNNA1;ACP5;STOM;ACP2;GLUL;CTSB;CD164;GK;ANXA4;STAT2;ANXA5;CMTM6;FNDC3B;NR1H3;GLMP;PDE4DIP;PARP14;NRBP1;ZFYVE16;XRN1;TMEM138;CCPG1;KLHL7;NUCB1;ITGA5;CD47;OPTN;LGMN;ITM2C
SP1	ENCODE	73/707	0.00574708828821097	0.0426926558552815	TDRKH;GHDC;OTUD5;ZNF691;ARID4A;ALKBH7;RBPJ;PAIP2B;RNF114;AIFM1;ZMYM3;CREB3L4;OPA3;SUFU;OSBP;CHP1;ZNF766;KAT7;NUDT16;ZNF687;ARRDC4;STPG1;AKTIP;GLRX5;WIPI1;AP3B1;CNPY3;SCAMP1;COPZ1;ACAP2;CRYZL1;FKBP8;GLCCI1;ZNF555;RNFT2;GCDH;RAB5B;KDM3A;WBP1;LMAN2L;NDUFB3;ABCB8;ZBTB5;AGPAT1;ADD1;FAM117A;AP3M2;FCHO1;OS9;SAP30L;ANKRD54;KDSR;KIAA0319L;FDFT1;ISOC2;JUP;STAT2;RNF26;LCA5;LNPEP;AP4B1;RAB11B;TM9SF2;COPS4;CNOT6;CCNG2;CCNG1;ANP32E;RTN4IP1;LAMTOR4;FRYL;CEP89;CDKN3
SP1	Human	36/276	0.00123605877528502	0.0232380722883792	LGALS3BP;ITGB1;ARF4;CD63;WBP2;RPN1;AK3;COX7A2;COX5B;AGPAT1;ANTXR1;SAT1;GABARAP;TCEAL4;KYNU;LAMP2;TIMP2;AMZ2;NDUFV1;TCEAL9;CD164;NDUFA8;RAB4A;JUP;SSR2;ANXA5;NEK7;ABHD14B;ZCRB1;RAP2C;LYRM1;RCN2;PCYOX1L;AIDA;P4HB;FOLR1
SP2	hg19	205/2237	0.00337471319786563	0.0159177223668113	TDRKH;ABAT;ALKBH7;F11R;GCSH;KRTCAP2;CREB3L4;NIPAL3;ARFIP1;KIFAP3;TBC1D22A;CDK5RAP3;ARRDC4;STARD4;STARD5;GLCE;NSMCE1;THAP8;XRN1;CRYZL1;GCDH;TMEM161A;LMAN2L;WDR63;ABCB8;COPS7A;ZNF23;ZBTB5;NCSTN;ZBED5;KIAA0319L;FDFT1;CTSA;TMEM184C;JUP;XRCC4;FZD4;STK11IP;ALDH6A1;ARL2BP;STAG3;NMT1;WDR5B;ANP32E;RGL2;CEP89;ZNF253;CETN2;CETN3;JRKL;CROT;WDR45;GLI4;ARV1;PCF11;SUFU;TCTN2;APPL1;TIGD7;SPHK2;ZDHHC13;NUDT16L1;COMMD4;COPZ1;TAF6L;EXOC4;CRELD1;GLCCI1;PAFAH1B2;OAT;GBA;FAM117B;FAM117A;OS9;ANO10;ANKRD54;PAIP1;CDKN2D;RSPH4A;STAT2;STAT3;LRRC20;RAB11B;FIG4;KBTBD3;LPCAT3;CCNG1;R3HCC1;YPEL1;PCYOX1L;RAD1;COPG2;YPEL5;FRYL;CDK5R2;CDKN3;YPEL2;OTUD5;ZNF572;ZNF691;CD82;KDM1A;TMEM167A;CLSTN3;ROGDI;ARID4A;TM7SF2;RGS5;LAPTM4A;PAIP2B;OSBP;NUDT18;ZNF326;NUDT16;FAM3C;ZNF687;ACAA1;ZNF441;RARS2;RAB2B;RPS7;CNPY3;THOC5;NRBP1;LZTFL1;KCTD7;RINT1;ACAP2;TMEM138;FKBP8;ZNF555;KANK3;ZNF671;RAB5B;GLO1;ARL2;COX7A2;KLC4;ZKSCAN3;ZKSCAN5;ZNF425;FOPNL;ZKSCAN1;ISOC2;WDTC1;OSBPL9;KLHDC2;OST4;NEK4;TMEM120A;AP4B1;NMRAL1;COPS4;TFCP2;ZFP62;CPD;PXMP4;ACO1;STT3B;LMBR1L;ABCD4;COX4I1;ZC3H6;AP4M1;YWHAQ;GM2A;OPA3;PAAF1;ACTR6;GLRX5;AKTIP;LIX1L;WIPI1;TGFBR1;NSMCE4A;RCN2;ADORA2B;RP2;ZNF517;PCCB;RNFT2;KDM3A;ZNF197;NDUFB7;RALB;KDM3B;WBP1;ATF6B;NDUFB5;VPS4B;NRXN2;AGPAT1;AP3M2;FCHO1;SAP30L;RNF20;LCA5;CTNS;SUOX;RSPH1;NEURL2;CDK2AP2;P4HB;RBM45;GLA
SP3	human tf ARCHS4 coexpression	36/299	0.00480273468543567	0.267094019280358	KDM3A;WDR26;KDM3B;ZDHHC20;LRRK2;CLTC;ZBTB1;ADAR;IQGAP1;AFF1;TM9SF3;TMEM123;KIAA1109;NRAS;PCF11;OSBPL8;STARD5;PARP4;GCA;APAF1;LRBA;IPMK;CMTM6;LNPEP;PARP14;TLR1;RBL2;ACAP2;RALGAPB;AGO4;RBM12B;SPOPL;STRN;TLR6;STT3B;LCP1
SP4	hg19	138/1478	0.00846432509194299	0.0298999535715389	ZNF331;NDUFA12;RFESD;ZFAND6;SYAP1;SPINT2;F11R;NUDT6;TM7SF2;ALKBH3;RNF114;ALCAM;FAM162A;OSBP;KAT7;NUDT16;ACAD11;ACAA1;CDK5RAP3;ZNF441;KCTD19;STARD5;RPS7;SCAF11;RUNDC3A;ATG13;ACAP2;THAP6;THAP5;NEIL2;LACTB2;SUCLG1;TMEM126B;TBC1D23;STAMBP;RELL2;STEAP2;SRSF9;EXD2;EXD3;RAB5B;COX16;ANAPC16;STXBP3;ARL3;ZNF391;RPN1;STXBP2;COPS7A;KLHL12;OSGEP;KLC4;COMMD8;KLC3;NTHL1;S100A13;STK38L;AMZ2;NDUFV1;VTI1B;WDTC1;OSBPL8;KLHDC3;JUP;STK11IP;TMEM120A;SYNRG;ERLIN1;WDR53;SUPT5H;ACADSB;COPS4;CNOT7;TDP2;ACO1;NDUFAF1;NIT1;RAD9B;LRRC36;LMBR1L;CD40;CROT;CLYBL;COIL;YWHAQ;GM2A;GATAD1;TCP11L1;ACP2;CEP290;ACADS;CDADC1;TIGD7;SPHK2;GAA;KIAA1143;ARNT;WDR31;AP3B1;NSUN7;TCTE3;COMMD4;IQCH;CHMP5;RNFT2;RNF32;OAT;RNASEK;SSNA1;VPS4B;SRBD1;NDUFB3;PBXIP1;STYXL1;KLRG2;RAB28;NPM1;ZNF582;NDUFA5;GCA;LRRC27;STAT2;YIPF5;GATC;CTNS;WDR11;RAB11B;ALDH4A1;SPCS1;NEURL2;KIAA0586;KLHL7;STUB1;GALM;LAMTOR2;COPG2;CLUAP1;CDKN3
